cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,std_rho,mean_surp_inst,mean_surp_base,T_actual,topic,case_study,paraphrase_idx,seed,generating_model,block_size,signal
0.34765625,2.14273561744347,5.87109375,0.19353368172190874,0.7032965687329766,0.8505245440315053,0.0,0.3046875,1.0,0.99609375,0.98828125,0.9765625,0.9609375,0.94921875,0.9876309181592152,0.9877049643059362,0.3926886320114136,0.906185507774353,0.4711574912071228,0.8638461828231812,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,9,inst,16,C
0.21875,-2.2601457882622897,5.883928571428571,0.33547483859702976,-0.20521723586129173,0.8988063715038529,0.0,0.5625,1.0,0.9910313901345291,0.9865470852017937,0.9820627802690582,0.9775784753363229,0.9730941704035875,0.995444091827218,0.9999927020587671,-0.23984210193157196,1.014685034751892,1.1538742780685425,0.9140322804450989,225,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000009,base,16,C
0.30078125,0.5416878335504666,5.84765625,-0.06566321344136083,0.7032965687329766,0.9116210532210125,0.0,0.3984375,1.0,0.99609375,0.984375,0.96875,0.95703125,0.94140625,0.9859886752134243,0.9970887574416133,0.30999428033828735,0.7244805693626404,0.5929543972015381,0.9029486775398254,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,10,inst,16,C
0.359375,2.542997563416721,5.83203125,-0.23846114355020723,0.32920264919415837,0.7960155374497005,0.0,0.28125,1.0,0.9921875,0.98046875,0.96484375,0.953125,0.94140625,0.9867525915540151,0.997600847617297,-0.20406445860862732,0.7224216461181641,0.7598326802253723,0.5557682514190674,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000010,base,16,C
0.2734375,-0.39225670705378557,5.8984375,0.4959300594123899,0.7032965687329766,0.8854987790389753,0.0,0.453125,1.0,0.99609375,0.98828125,0.98046875,0.97265625,0.9609375,0.9912583711035183,0.9908561123565834,0.3461378812789917,0.9385611414909363,0.43794912099838257,0.7840870022773743,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,11,inst,16,C
0.2578125,-0.9259393016847868,5.2421875,-6.761583005159158,-9.397239258815116,0.6859828181281206,0.0,0.484375,1.0,0.9344262295081968,0.9098360655737705,0.8934426229508197,0.8852459016393442,0.8770491803278688,0.984704364715122,0.9424667820735979,-0.23764315247535706,1.005163311958313,1.4061529636383057,1.168509840965271,139,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000011,base,16,C
0.33984375,1.8758943201279696,5.90625,0.5823290244668131,0.7032965687329766,1.0234686121225214,0.011494252873563218,0.3203125,1.0,0.99609375,0.9921875,0.984375,0.97265625,0.9609375,0.9908674187692903,0.9638326938154764,0.419631689786911,1.0883108377456665,0.29674673080444336,0.716378390789032,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,12,inst,16,C
0.3169642857142857,1.09443052084686,5.901785714285714,0.5329581872928584,0.6498545802274326,0.7866517554266603,0.0,0.36607142857142855,1.0,0.9955357142857143,0.9910714285714286,0.9866071428571429,0.9732142857142857,0.9553571428571429,0.9899930231555378,0.9069560374710439,-0.16310299932956696,0.7992233633995056,1.5178146362304688,1.3547115325927734,227,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000012,base,16,C
0.20703125,-2.6604077342355406,5.8984375,0.4959300594123899,-0.04489127034465989,0.7774714609226328,0.07547169811320754,0.5859375,1.0,0.9921568627450981,0.9882352941176471,0.984313725490196,0.9803921568627451,0.9764705882352941,0.9960237907202696,0.9999944443325324,0.37364843487739563,0.9466628432273865,0.37977319955825806,0.7534216642379761,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,13,inst,16,C
0.2890625,0.14142588757721564,5.76953125,-0.9296528639855928,-1.1671730289611146,0.8564236492081089,0.0,0.421875,1.0,0.984251968503937,0.9763779527559056,0.968503937007874,0.952755905511811,0.9330708661417323,0.9869565553899466,0.9521986209565199,-0.11061965674161911,0.5952813029289246,0.8369103670120239,0.7262907028198242,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000013,base,16,C
