cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,std_rho,mean_surp_inst,mean_surp_base,T_actual,topic,category,paraphrase_idx,seed,block_size,signal
0.234375,-1.7264631936312886,5.61328125,-2.6576321650740566,-4.534018304810479,0.8482551394862349,0.03333333333333333,0.53125,1.0,0.964,0.952,0.948,0.944,0.94,0.9941311188293284,0.9265068876708454,0.2312479168176651,0.6722414493560791,0.291567325592041,0.5228152275085449,256,control_chemistry_organic,control,2,6,16,C
0.2734375,-0.39225670705378557,5.546875,-3.3920233680366536,-4.908112224349297,0.9976616570210799,0.0,0.453125,1.0,0.96,0.944,0.936,0.924,0.916,0.9885413626348144,0.9865241501957933,0.16467152535915375,0.5388210415840149,0.13218384981155396,0.2968553900718689,256,control_chemistry_organic,control,2,7,16,C
0.26953125,-0.5256773557115358,5.6015625,-2.787230612655691,-4.534018304810479,0.9693236097938611,0.0,0.4609375,1.0,0.964,0.952,0.948,0.94,0.932,0.9920118641524115,0.9816421536164748,0.20570293068885803,0.6471812725067139,0.21099987626075745,0.4167028069496155,256,control_chemistry_organic,control,2,8,16,C
0.25390625,-1.059359950342537,5.9140625,0.6687279895212362,0.7032965687329766,0.8266044209008796,0.0,0.4921875,1.0,0.99609375,0.98828125,0.98046875,0.9765625,0.97265625,0.9940627089652826,0.9708543259014171,0.23915067315101624,0.547700822353363,0.28321707248687744,0.5223677158355713,256,control_chemistry_organic,control,2,9,16,C
0.26171875,-0.7925186530270365,5.61328125,-2.6576321650740566,-4.534018304810479,0.8343531175207253,0.0,0.4765625,1.0,0.964,0.952,0.948,0.944,0.94,0.9941311188293284,0.9265068876708454,0.22098231315612793,0.5802849531173706,0.2383858859539032,0.45936819911003113,256,control_chemistry_organic,control,2,10,16,C
0.26953125,-0.5256773557115358,5.546875,-3.3920233680366536,-4.908112224349297,0.9066042636741876,0.0,0.4609375,1.0,0.96,0.944,0.936,0.924,0.916,0.9885413626348144,0.9865241501957933,0.2507457137107849,0.687873363494873,0.21866104006767273,0.46940672397613525,256,control_chemistry_organic,control,2,11,16,C
0.2421875,-1.459621896315788,5.79296875,-0.6704559688223232,-0.04489127034465989,0.84489999408214,0.016129032258064516,0.515625,1.0,0.9921568627450981,0.9803921568627451,0.9607843137254902,0.9450980392156862,0.9372549019607843,0.9850611231298688,0.9842425040655942,0.13977718353271484,0.5116927027702332,0.17998772859573364,0.3197649121284485,256,control_chemistry_organic,control,2,12,16,C
0.31640625,1.0753704281814678,5.890625,0.4095310943579667,-0.04489127034465989,1.1429805828662294,0.0,0.3671875,1.0,0.9921568627450981,0.9882352941176471,0.984313725490196,0.9803921568627451,0.9686274509803922,0.9944185869026719,0.9226246021613448,0.12242648005485535,0.4498787522315979,0.2836870849132538,0.40611356496810913,256,control_chemistry_organic,control,2,13,16,C
0.3125,0.9419497795237175,5.53515625,-3.5216218156182886,-5.656300063426934,0.7766773275361848,0.0,0.375,1.0,0.9558232931726908,0.9397590361445783,0.9357429718875502,0.9317269076305221,0.927710843373494,0.9931942974086477,0.8794903970170619,0.21470850706100464,0.6148858666419983,0.4393775463104248,0.6540859937667847,256,control_chemistry_organic,control,2,14,16,C
0.22265625,-2.1267251396045395,5.9140625,0.6687279895212362,0.7032965687329766,0.8569387512089853,0.0,0.5546875,1.0,0.99609375,0.98828125,0.98046875,0.9765625,0.97265625,0.9940627089652826,0.9708543259014171,0.16493849456310272,0.5202445983886719,0.23246140778064728,0.39739990234375,256,control_chemistry_organic,control,2,15,16,C
