cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,mean_surp_base,mean_surp_inst,T_actual,topic,paraphrase_idx,seed,block_size,signal_choice
0.39453125,0.5394433298309984,5.76171875,0.4487591731048495,0.5464298618844283,0.7642664248848935,0.0,0.2109375,1.0,0.9881889763779528,0.984251968503937,0.9724409448818898,0.9448818897637795,0.9173228346456693,0.9812136093703295,0.9129383198440734,0.2639697194099426,0.37811097502708435,0.11414118856191635,256,geography_capitals,0,17,4,C
0.35546875,1.2597520071079706,5.7421875,-0.47158573924218483,-0.14833186928257872,0.9078858726895365,0.0,0.2890625,1.0,0.984313725490196,0.9686274509803922,0.9529411764705882,0.9372549019607843,0.9215686274509803,0.9836688594983243,0.9999051051603806,0.2639697194099426,0.37811097502708435,0.11414118856191635,256,geography_capitals,0,17,8,C
0.27734375,-0.2588360583960353,5.74609375,-1.1888497591488623,-0.7930791094222963,0.8251408239997688,0.014084507042253521,0.4453125,1.0,0.984313725490196,0.9686274509803922,0.9529411764705882,0.9372549019607843,0.9254901960784314,0.9845046031508495,0.9978919745116728,0.2639697194099426,0.37811097502708435,0.11414118856191635,256,geography_capitals,0,17,16,C
0.328125,-1.9525503134100222,5.78125,0.5236022640162653,0.5464298618844283,0.9369055448656498,0.0,0.34375,1.0,0.9881889763779528,0.9803149606299213,0.9645669291338582,0.952755905511811,0.9409448818897638,0.9874302728511282,0.9925523460103334,0.1390351802110672,0.16329263150691986,0.024257460609078407,256,geography_capitals,0,18,4,C
0.30078125,-0.8298840236398485,5.90625,0.657638949935227,0.42217532026580007,1.0054611912489828,0.012987012987012988,0.3984375,1.0,0.9921875,0.984375,0.98046875,0.9765625,0.97265625,0.9952382820213871,0.9739216617740921,0.1390351802110672,0.16329263150691986,0.024257460609078407,256,geography_capitals,0,18,8,C
0.265625,-0.6590980043692862,5.88671875,0.36633161183075513,0.32920264919415837,0.7596931593021852,0.014705882352941176,0.46875,1.0,0.9921875,0.984375,0.98046875,0.97265625,0.95703125,0.9916224584292491,0.9399417021385229,0.1390351802110672,0.16329263150691986,0.024257460609078407,256,geography_capitals,0,18,16,C
0.41015625,1.1257947752994737,5.80859375,0.6283825912922474,0.9853293493418014,0.7828153018615707,0.0,0.1796875,1.0,0.99609375,0.98828125,0.97265625,0.94140625,0.91015625,0.9773560378336937,0.9377396799571384,0.11644692718982697,0.17773674428462982,0.06128982454538345,256,geography_capitals,0,19,4,C
0.37890625,2.155310305999893,5.75390625,-0.3909268328723697,-0.14833186928257872,0.6947252209677492,0.0,0.2421875,1.0,0.984313725490196,0.9647058823529412,0.9490196078431372,0.9411764705882353,0.9372549019607843,0.9878077959227306,0.9288780738655886,0.11644692718982697,0.17773674428462982,0.06128982454538345,256,geography_capitals,0,19,8,C
0.29296875,0.2748465362349659,5.90625,0.5823290244668131,0.7032965687329766,0.9405224647682597,0.0,0.4140625,1.0,0.99609375,0.9921875,0.984375,0.97265625,0.9609375,0.9908674187692903,0.9638326938154764,0.11644692718982697,0.17773674428462982,0.06128982454538345,256,geography_capitals,0,19,16,C
0.4296875,1.858734082135068,4.84765625,-3.0538974815494107,-3.623115268960616,0.733429527120503,0.0,0.140625,1.0,0.8949579831932774,0.8613445378151261,0.8487394957983193,0.819327731092437,0.7899159663865546,0.9704735966835587,0.9846833425677592,0.12221620231866837,0.17553305625915527,0.05331683158874512,256,geography_capitals,0,20,4,C
